# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1248272265.069 	 4.38275140 	 2.46282630 	 -2.34880000 
1248272265.089 	 4.38274540 	 2.46283830 	 -2.34880000 
1248272265.116 	 4.38275610 	 2.46283760 	 -2.34870000 
1248272265.136 	 4.38273140 	 2.46283400 	 -2.34870000 
1248272265.169 	 4.38278320 	 2.46282490 	 -2.34880000 
1248272265.192 	 4.38280040 	 2.46284160 	 -2.34890000 
1248272265.237 	 4.38279960 	 2.46284930 	 -2.34890000 
1248272265.240 	 4.38279590 	 2.46284270 	 -2.34880000 
1248272265.275 	 4.38274860 	 2.46277550 	 -2.34870000 
1248272265.296 	 4.38277330 	 2.46277540 	 -2.34870000 
1248272265.326 	 4.38279370 	 2.46280230 	 -2.34880000 
1248272265.347 	 4.38279090 	 2.46278930 	 -2.34880000 
1248272265.381 	 4.38281440 	 2.46280840 	 -2.34880000 
1248272265.383 	 4.38278210 	 2.46278950 	 -2.34880000 
1248272265.424 	 4.38276930 	 2.46281000 	 -2.34870000 
1248272265.444 	 4.38277380 	 2.46281420 	 -2.34870000 
1248272265.474 	 4.38276970 	 2.46284700 	 -2.34880000 
1248272265.496 	 4.38276920 	 2.46284520 	 -2.34880000 
1248272265.527 	 4.38272950 	 2.46282790 	 -2.34880000 
1248272265.548 	 4.38271190 	 2.46282130 	 -2.34880000 
1248272265.578 	 4.38277590 	 2.46282700 	 -2.34880000 
1248272265.599 	 4.38274130 	 2.46283700 	 -2.34880000 
1248272265.625 	 4.38275900 	 2.46286870 	 -2.34870000 
1248272265.646 	 4.38274740 	 2.46285760 	 -2.34860000 
1248272265.687 	 4.38276670 	 2.46289140 	 -2.34880000 
1248272265.723 	 4.38273830 	 2.46287780 	 -2.34880000 
1248272265.743 	 4.38273860 	 2.46286770 	 -2.34880000 
1248272265.772 	 4.38276540 	 2.46281240 	 -2.34880000 
1248272265.793 	 4.38275220 	 2.46281030 	 -2.34880000 
1248272265.826 	 4.38279760 	 2.46286370 	 -2.34870000 
1248272265.848 	 4.38278240 	 2.46287730 	 -2.34870000 
1248272265.882 	 4.38277310 	 2.46279040 	 -2.34870000 
1248272265.884 	 4.38277610 	 2.46277480 	 -2.34880000 
1248272265.926 	 4.38276740 	 2.46280250 	 -2.34900000 
1248272265.946 	 4.38279350 	 2.46281380 	 -2.34890000 
1248272265.977 	 4.38276180 	 2.46285670 	 -2.34880000 
1248272265.999 	 4.38275900 	 2.46284380 	 -2.34870000 
1248272266.025 	 4.38274730 	 2.46282050 	 -2.34880000 
1248272266.044 	 4.38271820 	 2.46281360 	 -2.34880000 
1248272266.075 	 4.38279180 	 2.46280970 	 -2.34880000 
1248272266.095 	 4.38279870 	 2.46282180 	 -2.34880000 
1248272266.127 	 4.38274270 	 2.46283340 	 -2.34880000 
1248272266.148 	 4.38275120 	 2.46283170 	 -2.34880000 
1248272266.178 	 4.38273310 	 2.46282130 	 -2.34880000 
1248272266.200 	 4.38272530 	 2.46282960 	 -2.34880000 
1248272266.226 	 4.38278940 	 2.46283020 	 -2.34890000 
1248272266.345 	 4.38275780 	 2.46283100 	 -2.34890000 
1248272266.362 	 4.38273460 	 2.46283860 	 -2.34880000 
1248272266.364 	 4.38280900 	 2.46282710 	 -2.34880000 
1248272266.419 	 4.38278270 	 2.46280500 	 -2.34890000 
1248272266.468 	 4.38279840 	 2.46287130 	 -2.34890000 
1248272266.507 	 4.38280570 	 2.46285130 	 -2.34890000 
1248272266.530 	 4.38278200 	 2.46285340 	 -2.34880000 
1248272266.578 	 4.38279310 	 2.46282690 	 -2.34880000 
1248272266.608 	 4.38276620 	 2.46278090 	 -2.34870000 
1248272266.610 	 4.38280890 	 2.46275720 	 -2.34870000 
1248272266.666 	 4.38274420 	 2.46273750 	 -2.34880000 
1248272266.670 	 4.38279760 	 2.46273520 	 -2.34880000 
1248272266.720 	 4.38281370 	 2.46286250 	 -2.34900000 
1248272266.724 	 4.38286900 	 2.46287580 	 -2.34890000 
1248272266.770 	 4.38269990 	 2.46285010 	 -2.34870000 
1248272266.772 	 4.38274640 	 2.46283380 	 -2.34870000 
1248272266.824 	 4.38269290 	 2.46278210 	 -2.34880000 
1248272266.826 	 4.38270470 	 2.46278110 	 -2.34890000 
1248272266.886 	 4.38274940 	 2.46279610 	 -2.34890000 
1248272266.889 	 4.38273620 	 2.46281100 	 -2.34880000 
1248272266.939 	 4.38270310 	 2.46279730 	 -2.34880000 
1248272266.941 	 4.38270650 	 2.46281680 	 -2.34880000 
1248272266.991 	 4.38281220 	 2.46289060 	 -2.34880000 
1248272267.009 	 4.38278900 	 2.46289240 	 -2.34880000 
1248272267.044 	 4.38278050 	 2.46278200 	 -2.34870000 
1248272267.063 	 4.38276390 	 2.46278040 	 -2.34870000 
1248272267.106 	 4.38277260 	 2.46272140 	 -2.34880000 
1248272267.108 	 4.38279600 	 2.46273860 	 -2.34890000 
1248272267.140 	 4.38276740 	 2.46280370 	 -2.34880000 
1248272267.160 	 4.38277960 	 2.46280490 	 -2.34880000 
1248272267.202 	 4.38275020 	 2.46282380 	 -2.34870000 
1248272267.204 	 4.38275280 	 2.46280760 	 -2.34880000 
1248272267.253 	 4.38278680 	 2.46285020 	 -2.34890000 
1248272267.255 	 4.38280120 	 2.46283210 	 -2.34880000 
1248272267.299 	 4.38276210 	 2.46277570 	 -2.34880000 
1248272267.301 	 4.38278560 	 2.46278270 	 -2.34880000 
1248272267.352 	 4.38271890 	 2.46276170 	 -2.34880000 
1248272267.354 	 4.38273350 	 2.46278080 	 -2.34880000 
1248272267.399 	 4.38272210 	 2.46276930 	 -2.34880000 
1248272267.433 	 4.38272270 	 2.46278540 	 -2.34880000 
1248272267.454 	 4.38277830 	 2.46283890 	 -2.34870000 
1248272267.456 	 4.38273510 	 2.46284390 	 -2.34870000 
1248272267.504 	 4.38278310 	 2.46281450 	 -2.34880000 
1248272267.537 	 4.38275610 	 2.46278160 	 -2.34880000 
1248272267.551 	 4.38276260 	 2.46273230 	 -2.34890000 
1248272267.572 	 4.38280100 	 2.46274020 	 -2.34880000 
1248272267.620 	 4.38271700 	 2.46278530 	 -2.34870000 
1248272267.655 	 4.38274020 	 2.46282540 	 -2.34870000 
1248272267.660 	 4.38272040 	 2.46284230 	 -2.34880000 
1248272267.709 	 4.38277680 	 2.46285170 	 -2.34890000 
1248272267.760 	 4.38281400 	 2.46279860 	 -2.34890000 
1248272267.762 	 4.38282550 	 2.46279570 	 -2.34890000 
1248272267.805 	 4.38273440 	 2.46270130 	 -2.34870000 
1248272267.811 	 4.38277330 	 2.46268970 	 -2.34880000 
1248272267.858 	 4.38279200 	 2.46276060 	 -2.34890000 
1248272267.899 	 4.38284350 	 2.46278900 	 -2.34900000 
1248272267.910 	 4.38272910 	 2.46284880 	 -2.34890000 
1248272267.955 	 4.38273890 	 2.46284900 	 -2.34880000 
1248272267.967 	 4.38277100 	 2.46282780 	 -2.34880000 
1248272267.995 	 4.38275040 	 2.46280310 	 -2.34890000 
1248272268.017 	 4.38282860 	 2.46279280 	 -2.34880000 
1248272268.030 	 4.38281140 	 2.46278590 	 -2.34880000 
1248272268.062 	 4.38276100 	 2.46277270 	 -2.34880000 
1248272268.112 	 4.38274940 	 2.46277370 	 -2.34890000 
1248272268.147 	 4.38278710 	 2.46277980 	 -2.34890000 
1248272268.157 	 4.38276200 	 2.46277690 	 -2.34890000 
1248272268.180 	 4.38272600 	 2.46278620 	 -2.34890000 
1248272268.220 	 4.38281310 	 2.46281470 	 -2.34880000 
1248272268.268 	 4.38283120 	 2.46281260 	 -2.34880000 
1248272268.303 	 4.38277630 	 2.46279750 	 -2.34880000 
1248272268.326 	 4.38282190 	 2.46276090 	 -2.34890000 
1248272268.328 	 4.38281680 	 2.46274410 	 -2.34890000 
1248272268.386 	 4.38280310 	 2.46281670 	 -2.34890000 
1248272268.433 	 4.38274300 	 2.46284950 	 -2.34880000 
1248272268.492 	 4.38274590 	 2.46282570 	 -2.34890000 
1248272268.495 	 4.38273650 	 2.46283090 	 -2.34890000 
1248272268.556 	 4.38273510 	 2.46280070 	 -2.34870000 
1248272268.558 	 4.38270890 	 2.46282270 	 -2.34870000 
1248272268.583 	 4.38277550 	 2.46278750 	 -2.34890000 
1248272268.624 	 4.38274700 	 2.46280600 	 -2.34890000 
1248272268.664 	 4.38283190 	 2.46278280 	 -2.34880000 
1248272268.666 	 4.38281020 	 2.46279100 	 -2.34880000 
1248272268.695 	 4.38276250 	 2.46275790 	 -2.34880000 
1248272268.735 	 4.38276900 	 2.46277240 	 -2.34880000 
1248272268.772 	 4.38274080 	 2.46278190 	 -2.34880000 
1248272268.775 	 4.38280110 	 2.46279860 	 -2.34880000 
1248272268.806 	 4.38271930 	 2.46274420 	 -2.34880000 
1248272268.808 	 4.38273120 	 2.46275200 	 -2.34890000 
1248272268.849 	 4.38270350 	 2.46274410 	 -2.34880000 
1248272268.882 	 4.38270420 	 2.46277000 	 -2.34880000 
1248272268.902 	 4.38278940 	 2.46282410 	 -2.34880000 
1248272268.946 	 4.38278580 	 2.46285330 	 -2.34890000 
1248272268.958 	 4.38274680 	 2.46280370 	 -2.34880000 
1248272269.004 	 4.38275070 	 2.46281600 	 -2.34880000 
1248272269.010 	 4.38276530 	 2.46277480 	 -2.34880000 
1248272269.042 	 4.38279550 	 2.46279110 	 -2.34880000 
1248272269.065 	 4.38276410 	 2.46276990 	 -2.34870000 
1248272269.070 	 4.38275810 	 2.46276430 	 -2.34870000 
1248272269.116 	 4.38273180 	 2.46276200 	 -2.34880000 
1248272269.118 	 4.38272410 	 2.46275420 	 -2.34880000 
1248272269.161 	 4.38281180 	 2.46282130 	 -2.34880000 
1248272269.194 	 4.38280950 	 2.46279850 	 -2.34880000 
1248272269.229 	 4.38275430 	 2.46278710 	 -2.34880000 
1248272269.231 	 4.38277890 	 2.46276720 	 -2.34880000 
1248272269.275 	 4.38273700 	 2.46277120 	 -2.34890000 
1248272269.278 	 4.38276610 	 2.46275800 	 -2.34890000 
1248272269.312 	 4.38272360 	 2.46277610 	 -2.34890000 
1248272269.314 	 4.38272240 	 2.46278930 	 -2.34890000 
1248272269.361 	 4.38277740 	 2.46281490 	 -2.34890000 
1248272269.375 	 4.38275370 	 2.46282030 	 -2.34890000 
1248272269.422 	 4.38279420 	 2.46285370 	 -2.34880000 
1248272269.479 	 4.38276510 	 2.46277540 	 -2.34880000 
1248272269.481 	 4.38277900 	 2.46278760 	 -2.34890000 
1248272269.521 	 4.38276760 	 2.46282940 	 -2.34890000 
1248272269.523 	 4.38278450 	 2.46284210 	 -2.34890000 
1248272269.565 	 4.38275880 	 2.46282570 	 -2.34890000 
1248272269.570 	 4.38274830 	 2.46283040 	 -2.34890000 
1248272269.621 	 4.38277130 	 2.46277980 	 -2.34890000 
1248272269.630 	 4.38277930 	 2.46280910 	 -2.34890000 
1248272269.679 	 4.38277100 	 2.46284640 	 -2.34890000 
1248272269.681 	 4.38277940 	 2.46285830 	 -2.34890000 
1248272269.730 	 4.38273450 	 2.46282750 	 -2.34890000 
1248272269.732 	 4.38275270 	 2.46281560 	 -2.34880000 
1248272269.776 	 4.38278220 	 2.46276990 	 -2.34880000 
1248272269.812 	 4.38276100 	 2.46277700 	 -2.34890000 
1248272269.815 	 4.38276650 	 2.46276340 	 -2.34890000 
1248272269.875 	 4.38274440 	 2.46277830 	 -2.34890000 
1248272269.919 	 4.38275810 	 2.46277480 	 -2.34880000 
1248272269.956 	 4.38277100 	 2.46277250 	 -2.34880000 
1248272269.975 	 4.38274880 	 2.46274700 	 -2.34890000 
1248272269.977 	 4.38273500 	 2.46275320 	 -2.34890000 
1248272270.031 	 4.38279390 	 2.46281410 	 -2.34890000 
1248272270.037 	 4.38275240 	 2.46282590 	 -2.34890000 
1248272270.075 	 4.38281330 	 2.46279940 	 -2.34880000 
1248272270.100 	 4.38278800 	 2.46277270 	 -2.34880000 
1248272270.138 	 4.38275340 	 2.46274490 	 -2.34880000 
1248272270.182 	 4.38276310 	 2.46275820 	 -2.34880000 
1248272270.190 	 4.38275910 	 2.46281860 	 -2.34880000 
1248272270.225 	 4.38277970 	 2.46283190 	 -2.34890000 
1248272270.245 	 4.38272230 	 2.46282550 	 -2.34880000 
1248272270.258 	 4.38274010 	 2.46284440 	 -2.34880000 
1248272270.296 	 4.38275170 	 2.46281460 	 -2.34870000 
1248272270.298 	 4.38270600 	 2.46280630 	 -2.34870000 
1248272270.342 	 4.38277130 	 2.46273710 	 -2.34880000 
1248272270.355 	 4.38272470 	 2.46273300 	 -2.34880000 
1248272270.399 	 4.38284040 	 2.46281650 	 -2.34900000 
1248272270.403 	 4.38283100 	 2.46282510 	 -2.34890000 
1248272270.462 	 4.38282610 	 2.46283430 	 -2.34880000 
1248272270.469 	 4.38279760 	 2.46280640 	 -2.34870000 
1248272270.508 	 4.38282320 	 2.46280460 	 -2.34890000 
1248272270.543 	 4.38282910 	 2.46279360 	 -2.34890000 
1248272270.563 	 4.38279590 	 2.46282150 	 -2.34890000 
1248272270.605 	 4.38282780 	 2.46280430 	 -2.34880000 
1248272270.645 	 4.38273120 	 2.46278200 	 -2.34890000 
1248272270.647 	 4.38278310 	 2.46277620 	 -2.34890000 
1248272270.664 	 4.38273030 	 2.46281470 	 -2.34890000 
1248272270.705 	 4.38275830 	 2.46284280 	 -2.34890000 
1248272270.725 	 4.38275220 	 2.46283430 	 -2.34880000 
1248272270.728 	 4.38267700 	 2.46284290 	 -2.34880000 
1248272270.771 	 4.38281280 	 2.46281100 	 -2.34880000 
1248272270.784 	 4.38275880 	 2.46279240 	 -2.34880000 
1248272270.825 	 4.38283770 	 2.46279770 	 -2.34890000 
1248272270.838 	 4.38283880 	 2.46279040 	 -2.34890000 
1248272270.873 	 4.38270500 	 2.46281890 	 -2.34880000 
1248272270.914 	 4.38275030 	 2.46282260 	 -2.34880000 
1248272270.930 	 4.38270540 	 2.46286840 	 -2.34870000 
1248272270.958 	 4.38271070 	 2.46285510 	 -2.34870000 
1248272270.969 	 4.38278400 	 2.46281720 	 -2.34870000 
1248272270.992 	 4.38269910 	 2.46279830 	 -2.34880000 
1248272271.026 	 4.38282440 	 2.46277800 	 -2.34890000 
1248272271.028 	 4.38276350 	 2.46277500 	 -2.34890000 
1248272271.076 	 4.38283390 	 2.46276300 	 -2.34880000 
1248272271.116 	 4.38278940 	 2.46276360 	 -2.34870000 
1248272271.150 	 4.38282210 	 2.46281550 	 -2.34880000 
1248272271.180 	 4.38276800 	 2.46283440 	 -2.34880000 
1248272271.219 	 4.38278090 	 2.46281170 	 -2.34880000 
1248272271.241 	 4.38274320 	 2.46274060 	 -2.34870000 
1248272271.244 	 4.38275060 	 2.46272410 	 -2.34880000 
1248272271.289 	 4.38281050 	 2.46277670 	 -2.34880000 
1248272271.302 	 4.38279370 	 2.46278090 	 -2.34880000 
1248272271.347 	 4.38280050 	 2.46281830 	 -2.34870000 
1248272271.390 	 4.38276540 	 2.46281180 	 -2.34880000 
1248272271.429 	 4.38279950 	 2.46283400 	 -2.34890000 
1248272271.440 	 4.38271750 	 2.46284610 	 -2.34880000 
1248272271.462 	 4.38275670 	 2.46285040 	 -2.34880000 
1248272271.494 	 4.38271400 	 2.46276620 	 -2.34870000 
1248272271.537 	 4.38276030 	 2.46278130 	 -2.34880000 
1248272271.539 	 4.38275430 	 2.46279230 	 -2.34890000 
1248272271.581 	 4.38276120 	 2.46281990 	 -2.34890000 
1248272271.594 	 4.38277690 	 2.46284360 	 -2.34890000 
1248272271.638 	 4.38272310 	 2.46281640 	 -2.34870000 
1248272271.691 	 4.38278710 	 2.46276460 	 -2.34870000 
1248272271.730 	 4.38285170 	 2.46275020 	 -2.34890000 
1248272271.750 	 4.38280080 	 2.46273090 	 -2.34890000 
1248272271.797 	 4.38283710 	 2.46278180 	 -2.34880000 
1248272271.838 	 4.38275110 	 2.46284210 	 -2.34870000 
1248272271.853 	 4.38281040 	 2.46285810 	 -2.34870000 
1248272271.885 	 4.38271330 	 2.46283260 	 -2.34870000 
1248272271.931 	 4.38279860 	 2.46277490 	 -2.34890000 
1248272271.944 	 4.38273770 	 2.46276080 	 -2.34890000 
1248272271.982 	 4.38281350 	 2.46279060 	 -2.34890000 
1248272272.002 	 4.38280050 	 2.46279260 	 -2.34890000 
1248272272.041 	 4.38273610 	 2.46284070 	 -2.34880000 
1248272272.048 	 4.38278000 	 2.46285220 	 -2.34880000 
1248272272.086 	 4.38268350 	 2.46289460 	 -2.34870000 
1248272272.089 	 4.38272180 	 2.46288110 	 -2.34870000 
1248272272.135 	 4.38271570 	 2.46284300 	 -2.34880000 
1248272272.168 	 4.38280820 	 2.46281570 	 -2.34880000 
1248272272.202 	 4.38279610 	 2.46282630 	 -2.34880000 
1248272272.243 	 4.38275980 	 2.46277580 	 -2.34880000 
1248272272.245 	 4.38281400 	 2.46277350 	 -2.34880000 
1248272272.283 	 4.38269050 	 2.46276300 	 -2.34880000 
1248272272.286 	 4.38273250 	 2.46279050 	 -2.34890000 
1248272272.334 	 4.38279420 	 2.46287230 	 -2.34890000 
1248272272.377 	 4.38283660 	 2.46282690 	 -2.34870000 
1248272272.380 	 4.38281110 	 2.46280440 	 -2.34860000 
1248272272.436 	 4.38279530 	 2.46271520 	 -2.34880000 
1248272272.438 	 4.38283740 	 2.46274270 	 -2.34890000 
1248272272.492 	 4.38275690 	 2.46279170 	 -2.34900000 
1248272272.494 	 4.38280420 	 2.46282920 	 -2.34900000 
1248272272.531 	 4.38271840 	 2.46280090 	 -2.34880000 
1248272272.533 	 4.38269050 	 2.46280970 	 -2.34880000 
1248272272.587 	 4.38279990 	 2.46281180 	 -2.34880000 
1248272272.589 	 4.38273200 	 2.46280640 	 -2.34880000 
1248272272.628 	 4.38283400 	 2.46282710 	 -2.34890000 
1248272272.630 	 4.38279390 	 2.46281390 	 -2.34880000 
1248272272.677 	 4.38273870 	 2.46282230 	 -2.34890000 
1248272272.687 	 4.38280160 	 2.46281030 	 -2.34880000 
1248272272.731 	 4.38268060 	 2.46282580 	 -2.34880000 
1248272272.733 	 4.38273240 	 2.46283550 	 -2.34880000 
1248272272.789 	 4.38265970 	 2.46286050 	 -2.34880000 
1248272272.791 	 4.38263340 	 2.46287370 	 -2.34880000 
1248272272.833 	 4.38273520 	 2.46288060 	 -2.34880000 
1248272272.839 	 4.38270360 	 2.46288120 	 -2.34880000 
1248272272.894 	 4.38274020 	 2.46279700 	 -2.34880000 
1248272272.896 	 4.38267340 	 2.46279190 	 -2.34890000 
1248272272.950 	 4.38281600 	 2.46282080 	 -2.34900000 
1248272272.952 	 4.38277280 	 2.46284150 	 -2.34900000 
1248272272.989 	 4.38271630 	 2.46285970 	 -2.34890000 
1248272272.998 	 4.38283790 	 2.46290710 	 -2.34880000 
1248272273.036 	 4.38279740 	 2.46290150 	 -2.34870000 
1248272273.059 	 4.38284680 	 2.46282470 	 -2.34880000 
1248272273.092 	 4.38281820 	 2.46283390 	 -2.34880000 
1248272273.132 	 4.38278050 	 2.46283140 	 -2.34890000 
1248272273.135 	 4.38280450 	 2.46282660 	 -2.34880000 
1248272273.173 	 4.38273960 	 2.46278730 	 -2.34880000 
1248272273.175 	 4.38276200 	 2.46277470 	 -2.34880000 
1248272273.224 	 4.38274580 	 2.46281650 	 -2.34880000 
1248272273.243 	 4.38272440 	 2.46280780 	 -2.34870000 
1248272273.284 	 4.38273340 	 2.46281770 	 -2.34870000 
1248272273.287 	 4.38269550 	 2.46280910 	 -2.34870000 
1248272273.331 	 4.38283310 	 2.46284060 	 -2.34890000 
1248272273.376 	 4.38278730 	 2.46285240 	 -2.34880000 
1248272273.429 	 4.38265700 	 2.46275760 	 -2.34880000 
1248272273.431 	 4.38267690 	 2.46276300 	 -2.34880000 
1248272273.454 	 4.38275390 	 2.46283400 	 -2.34890000 
1248272273.495 	 4.38272510 	 2.46286320 	 -2.34890000 
1248272273.536 	 4.38283170 	 2.46287780 	 -2.34890000 
1248272273.538 	 4.38277430 	 2.46285700 	 -2.34880000 
1248272273.553 	 4.38279090 	 2.46275430 	 -2.34870000 
1248272273.574 	 4.38280120 	 2.46274500 	 -2.34870000 
1248272273.609 	 4.38276960 	 2.46276640 	 -2.34880000 
1248272273.649 	 4.38279950 	 2.46275580 	 -2.34880000 
1248272273.659 	 4.38279050 	 2.46280160 	 -2.34880000 
1248272273.704 	 4.38278110 	 2.46279350 	 -2.34880000 
1248272273.713 	 4.38278890 	 2.46283470 	 -2.34880000 
1248272273.745 	 4.38279360 	 2.46282670 	 -2.34880000 
1248272273.766 	 4.38279140 	 2.46279290 	 -2.34880000 
1248272273.770 	 4.38279290 	 2.46280500 	 -2.34880000 
1248272273.772 	 4.38280540 	 2.46281250 	 -2.34880000 
1248272273.857 	 4.38276680 	 2.46278180 	 -2.34890000 
1248272273.878 	 4.38272030 	 2.46278070 	 -2.34890000 
1248272273.958 	 4.38284390 	 2.46289950 	 -2.34890000 
1248272274.017 	 4.38274750 	 2.46288740 	 -2.34880000 
1248272274.024 	 4.38278030 	 2.46286820 	 -2.34880000 
1248272274.073 	 4.38277170 	 2.46281400 	 -2.34880000 
1248272274.112 	 4.38281420 	 2.46282400 	 -2.34890000 
1248272274.124 	 4.38278050 	 2.46282430 	 -2.34890000 
1248272274.170 	 4.38281040 	 2.46286850 	 -2.34890000 
1248272274.172 	 4.38279130 	 2.46286370 	 -2.34890000 
1248272274.219 	 4.38285660 	 2.46287470 	 -2.34880000 
1248272274.255 	 4.38284730 	 2.46285300 	 -2.34880000 
1248272274.276 	 4.38278990 	 2.46281980 	 -2.34880000 
1248272274.278 	 4.38282890 	 2.46279350 	 -2.34890000 
1248272274.328 	 4.38277990 	 2.46281730 	 -2.34890000 
1248272274.363 	 4.38286340 	 2.46281960 	 -2.34890000 
1248272274.383 	 4.38276100 	 2.46284270 	 -2.34880000 
1248272274.396 	 4.38281920 	 2.46283870 	 -2.34880000 
1248272274.436 	 4.38272250 	 2.46285180 	 -2.34880000 
1248272274.440 	 4.38272130 	 2.46286600 	 -2.34880000 
1248272274.492 	 4.38280080 	 2.46285760 	 -2.34890000 
1248272274.494 	 4.38277280 	 2.46286930 	 -2.34890000 
1248272274.540 	 4.38280700 	 2.46286850 	 -2.34880000 
1248272274.574 	 4.38277240 	 2.46285460 	 -2.34870000 
1248272274.596 	 4.38276240 	 2.46282050 	 -2.34890000 
1248272274.598 	 4.38278440 	 2.46281270 	 -2.34890000 
1248272274.647 	 4.38270890 	 2.46284230 	 -2.34880000 
1248272274.649 	 4.38273640 	 2.46285240 	 -2.34880000 
1248272274.724 	 4.38272820 	 2.46288350 	 -2.34870000 
1248272274.727 	 4.38275740 	 2.46287080 	 -2.34870000 
1248272274.745 	 4.38276950 	 2.46285760 	 -2.34870000 
1248272274.763 	 4.38274670 	 2.46282790 	 -2.34870000 
